created_at,text
Tue May 08 20:25:04 +0000 2018,"RT @OfficialNIHR: Help spread the word about the positive impact research has on NHS services and more importantly, people's lives. Sign up…"
Tue May 08 20:25:04 +0000 2018,This is so adorableeeee!!!!! https://t.co/s78T2ZkpM3
Tue May 08 20:25:04 +0000 2018,RT @LegacyObits: Great advice from @optionb. https://t.co/4aaDRoAFV6
Tue May 08 20:25:04 +0000 2018,RT @scholaurship: LENA WAITHE WEARING A PRIDE FLAG TO A CATHOLIC THEMED EVENT... A QUEER ICON #MetGala https://t.co/UuE1Asl0sc
Tue May 08 20:25:04 +0000 2018,"RT @Frederick987: Normally, in cases like these, scientists would seek the support of the White House's science adviser. Except the Trump…"
Tue May 08 20:25:04 +0000 2018,"Hezbollah just won a majority in the Lebonese parliament due to the support of Christians.

That’s because the Chri… https://t.co/ZdPS92ALuw"
Tue May 08 20:25:04 +0000 2018,"Support our Veterans!  This weekend the VFW will out collecting for the ""Buddy"" Poppy program.  Be sure to get your… https://t.co/IKlHaZ9yeu"
Tue May 08 20:25:04 +0000 2018,"RT @VuhJJDentata: You support a man who raw dogged a porn actress while his 3rd wife was post partum. 

You accept disrespect and abuse fro…"
Tue May 08 20:25:04 +0000 2018,RT @scholaurship: LENA WAITHE WEARING A PRIDE FLAG TO A CATHOLIC THEMED EVENT... A QUEER ICON #MetGala https://t.co/UuE1Asl0sc
Tue May 08 20:25:04 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:25:04 +0000 2018,"RT @HoodSocialist: Girl, Beyoncé would never say something like this. Just say you support Kanye’s moronic statements &amp; go! https://t.co/pS…"
Tue May 08 20:25:04 +0000 2018,"I don’t know if it’s your pride, and if it is then hide it then"
Tue May 08 20:25:04 +0000 2018,"RT @stranahan: Hezbollah just won a majority in the Lebonese parliament due to the support of Christians.

That’s because the Christians in…"
Tue May 08 20:25:04 +0000 2018,"RT @etha_loves_SelG: Selena, you looked absolutely beautiful last night - like an actual goddess. You didn't and dont deserve the hate you…"
Tue May 08 20:25:04 +0000 2018,"""(going to the police station or the hospital). The caller can also be put in touch with a victim support charity.""… https://t.co/3WBI3sUXqX"
Tue May 08 20:25:04 +0000 2018,RT @thehill: NEW: Senate Republicans struggle with whether to support Blankenship in West Virginia https://t.co/ittaYmE3Hz https://t.co/WIs…
Tue May 08 20:25:04 +0000 2018,I fancy love but I get stuck up for pride...😢
Tue May 08 20:25:04 +0000 2018,"RT @Dennis_Macaulay: Meanwhile I have someone in Abuja, a professional chef who is willing to teach cooking classes to LGBT people for free…"
Tue May 08 20:25:04 +0000 2018,RT @KgnNewsGuild: 17 black balloons to represent the staff of @DailyFreeman who have been laid off or not replaced since Alden Global Capit…
Tue May 08 20:25:05 +0000 2018,"This week's eNewsletter from Stone Village Church
~ Order your PRIDE T-Shirt 
~ Register to volunteer for the Commu… https://t.co/mj4KfYWqEO"
Tue May 08 20:25:05 +0000 2018,"@john_lucckk دوستان عزیز لطفا در این نظرسنجی شرکت کنید و ریتویت فراموش نشه
https://t.co/aVRiSCsUTC"
Tue May 08 20:25:05 +0000 2018,Probably the most outlandish thread of comments https://t.co/aag01P6hCJ
Tue May 08 20:25:05 +0000 2018,RT @SkusdAthletics: Come support RHS Girls Soccer tomorrow night at Fosters Freeze from 5-7 for Taco Night 🌮 🌮
Tue May 08 20:25:05 +0000 2018,RT @rorycooper: President Obama's problem wasn't just Republicans. He couldn't get Democratic support for the Iran deal.
Tue May 08 20:25:05 +0000 2018,"RT @TheProxyGuy: Legendary framed Dark Depths as I was rendering it out and liked the finished card.

Disclaimer: https://t.co/eId18WPQt1…"
Tue May 08 20:25:05 +0000 2018,"RT @CoryBooker: .@SenatorTester &amp; I had our own #BattleForTheNet in support of #NetNeutrality—now we need you to get in the game. 

Only on…"
Tue May 08 20:25:05 +0000 2018,RT @BCRFcure: We’re thrilled the bestselling video game @PlayOverwatch &amp; @Blizzard_Ent   have partnered with us to support breast cancer re…
Tue May 08 20:25:05 +0000 2018,"United Methodist are to work ""with civic and legal organizations to support migrant communities affected by harsh i… https://t.co/eXkRY34Cje"
Tue May 08 20:25:05 +0000 2018,RT @ZandraSutherla1: We are at Rugby St Cross today with the blooming with pride cards and frame. Can’t wait to hear all your pride stories…
Tue May 08 20:25:05 +0000 2018,Show your support for Israel in Semi Final 1 of #ESC2018 https://t.co/7pgiecPy6n
Tue May 08 20:25:05 +0000 2018,"RT @Frederick987: Normally, in cases like these, scientists would seek the support of the White House's science adviser. Except the Trump…"
Tue May 08 20:25:05 +0000 2018,"RT @binance: Binance Lists Bytecoin (BCN)
https://t.co/yllJfqxTCj https://t.co/6lL9PPb4vK"
Tue May 08 20:25:05 +0000 2018,"Show your support for Finland in Semi Final 1 of #ESC2018
https://t.co/SSz8Zy9IXt"
Tue May 08 20:25:05 +0000 2018,@AFTunion You're on the wrong side if you don't support the work @Project_Veritas does to protect children.  All go… https://t.co/PZkq9q5bhG
Tue May 08 20:25:05 +0000 2018,RT @ashleyswagnerxo: I mean I know my brand @shoptimela is small compared to @bhcosmetics butttt we came out with these 3 years ago 😩 come…
Tue May 08 20:25:05 +0000 2018,"Please help support Love Yourself Tear, add a #Twibbon now! https://t.co/5Ry73rDmCf"
Tue May 08 20:25:05 +0000 2018,RT @planetx: My goal is to wield clothing with as much style and anger as Lena Waithe wearing a Pride flag cape and Lynda Carter wearing a…
Tue May 08 20:25:05 +0000 2018,"RT @MrDane1982: Fuck Bernie Sanders and his supporters who want us to remain silent while Bernie Sanders attack Democrats, dismiss the oppr…"
Tue May 08 20:25:05 +0000 2018,Signal boost for a great cause. https://t.co/FzLN9zCthN
Tue May 08 20:25:05 +0000 2018,I have always said it can be so much more difficult for the carer- seeing someone they live be crushed from the ins… https://t.co/wsqJkCYWIs
Tue May 08 20:25:05 +0000 2018,Voglio shoccarvi: se un/una canzone/serie/film/libro hanno a che fare con l'ambito LGBTQ non dovete supportarlo/a p… https://t.co/yp8J632boh
Tue May 08 20:25:05 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/R5XhiOkqcr
Tue May 08 20:25:05 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/DN31JCD0ZK
Tue May 08 20:25:05 +0000 2018,"RT @mrphs: @JZarif Good luck but while at it, maybe unblock twitter and other social media in Iran so people can learn what in the world is…"
Tue May 08 20:25:04 +0000 2018,Support healthy liver function and the natural detoxification process. https://t.co/muE1HOPr7X
Tue May 08 20:25:06 +0000 2018,"RT @PlayOverwatch: Charity boost engaged! 

Show your support for breast cancer research with the new PINK MERCY skin. Limited time only! A…"
Tue May 08 20:25:06 +0000 2018,RT @__Arete__: Being gay isn't an aesthetic or a joke. I fcking DARE you to photoshop two white boys into a picture of a beautiful gay blac…
Tue May 08 20:25:06 +0000 2018,RT @shannonrwatts: The @NRA’s mean tweet of a receipt from Dallas restaurant Ellen’s that supported stronger gun laws didn’t turn out quite…
Tue May 08 20:25:06 +0000 2018,"RT @RSPCA_official: It takes standing tall so there's protection for all - we need your voice, your signature and your passion to change th…"
Tue May 08 20:25:06 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:25:06 +0000 2018,"RT @Farberyanki: My friends claime that i am insane for the support i give to @realDonaldTrump . But i am not ashamed of anything, and i am…"
Tue May 08 20:25:06 +0000 2018,"RT @Theamorouslife: GO SUPPORT AND GET THE FULL VID AND SEE HOW CUM GOT ALL OVER MY PUSSY! https://t.co/ZwZs0Y28fm  ....

That is all... ht…"
Tue May 08 20:25:06 +0000 2018,Try so hard each year to support Ireland bc getting there would be so easy but.....I...i...just can’t #eurovision
Tue May 08 20:25:06 +0000 2018,"RT @krassenstein: Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an American.

The majori…"
Tue May 08 20:25:06 +0000 2018,"RT @StylinsonDaily: sweetie, we are not going because of you , we are going for louis and to support him lmao https://t.co/DCAjDB7pte"
Tue May 08 20:25:06 +0000 2018,Ubožček Balkanski.👹rdeči. https://t.co/RWpoZrjGpg
Tue May 08 20:25:06 +0000 2018,"RT @krassenstein: Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an American.

The majori…"
Tue May 08 20:25:01 +0000 2018,"RT @AndroidDev: Today we are announcing Android Jetpack, the next generation of Android APIs!

Android Jetpack is a set of components, tool…"
Tue May 08 20:25:06 +0000 2018,"Check out our best ever collection of #FABULOUS #LGBT T-shirts, #Hoodies and other goods, in sizes up to #5XL HERE-… https://t.co/WW90rQf7gg"
Tue May 08 20:25:07 +0000 2018,RT @brhodes: It took five years of diplomacy to build the sanctions regime and two years of diplomacy to reach a Deal. Trump is blowing tha…
Tue May 08 20:25:07 +0000 2018,"RT @mehdirhasan: ""Trump Violates the Iran Nuclear Deal — Ignoring U.S. and Israeli Generals Who Support It"" - me on Trump's #IranDeal annou…"
Tue May 08 20:25:07 +0000 2018,"RT @elleschneider: The first narrative feature I shot, @michaeldunaway's #6LALoveStories, with @aliciawitty @MarshallAllman @jamieanneallma…"
Tue May 08 20:25:07 +0000 2018,"krassenstein: Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an A… https://t.co/2E6bfzIeDG"
Tue May 08 20:25:07 +0000 2018,@NateKeNYC @mkraju @ihall6207 @jaketapper The reason he was able to undo this is because of the last admin executiv… https://t.co/AICTQ5njcp
Tue May 08 20:25:07 +0000 2018,Countdown to libs blaming Trump for Schneiderman. Haha. JK. That shit started hours ago. https://t.co/kix4KxjThE
Tue May 08 20:25:07 +0000 2018,"@sonny06575573 @ConnerNSue I’m glad to return the favor, I’ve found much motivation and support here to pursue my dreams. ❤️"
Tue May 08 20:25:06 +0000 2018,"RT @WagzHS: Come thru and support my brother, if you in the #Prov area. ✊🏽💯 https://t.co/28p029egIh"
Tue May 08 20:25:04 +0000 2018,@KyleKashuv people are following in your footsteps 👍 https://t.co/tSakoNGFso
Tue May 08 20:25:07 +0000 2018,#Crypto #Blockchain #databrokerdao https://t.co/u3rDqUUIV2
Tue May 08 20:25:07 +0000 2018,"@Emily_Cooper__ @TheRebelQuotes Except a growing population will always provide that, and even the government admit… https://t.co/GGKqI7AC0R"
Tue May 08 20:25:07 +0000 2018,"Live in the Wigan Borough?

Did you know our #Wigan Borough Adult Learning Disability Team provide specialist suppo… https://t.co/ldhmVe9wS8"
Tue May 08 20:25:07 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/tMco6kh7j0
Tue May 08 20:25:07 +0000 2018,"Discover How to Boot the Clutter from Your Home, Life and Mind, Get Back Your Space, Your Pride, Control of Your Di… https://t.co/CAJmV5CGGt"
Tue May 08 20:25:07 +0000 2018,"RT @IansOnTheRun: Twitterati, @debburt66 is about to start a Couch to 5k plan but needs motivation. Please tweet your support, follow her a…"
Tue May 08 20:25:07 +0000 2018,Your brother got caught ding dong ditching. What else you think was gone happen?? https://t.co/8A0Ypp9LVm
Tue May 08 20:25:07 +0000 2018,RT @JenWilliams13: Support content you love. Buy a Coffee for Jennifer with https://t.co/0fHt44ghwv https://t.co/o3tLDoXeIO I have set up a…
Tue May 08 20:25:07 +0000 2018,@joeyd1121 @realDonaldTrump Troops out Iraq/healthcare/Ledbetter Act/Marriage equality/75 months of job growth/save… https://t.co/5Vd1HmHNZK
Tue May 08 20:25:07 +0000 2018,"RT @pauldunphy: That was just wonderful, exactly what #Eurovision is all about, inclusion and acceptance for all.  Please vote for Ireland.…"
Tue May 08 20:25:07 +0000 2018,@hsojlightfoot @Acosta maybe the only reason you support it.. the black man did it
Tue May 08 20:25:07 +0000 2018,"RT @guypbenson: 61% of Congress voted against the bad deal, including dozens of Democrats. Obama pressed ahead anyway, undeterred. Today, h…"
Tue May 08 20:25:08 +0000 2018,As long as you support &amp; virtue signal for #Leftist policies you are on the team. It's about moralizing. Not morals… https://t.co/K4AoI0xN4G
Tue May 08 20:25:07 +0000 2018,Give your drivers a seat that will support them and provide comfort for their long trips!  Let's keep our drivers h… https://t.co/Yr1HZtEn9L
Tue May 08 20:25:08 +0000 2018,RT @sadz__: People who don't even watch NK are coming to support us and the show is just AHHHMAZING. This is Naamkarann. The message it sen…
Tue May 08 20:25:07 +0000 2018,"RT @TrumpTrainMRA4: 🚨🚨BOYCOTT  ALL  DICK’S🚨🚨
@DICKS has announced that it No Longer 
Needs Outdoor Sportsmen or Gun Enthusiasts 
To Stay In…"
Tue May 08 20:25:08 +0000 2018,"RT @HeshmatAlavi: Mnuchin:
US will cut off IRGC’s access to capital to fund #Iran'ian malign activity, status as world’s largest state spon…"
Tue May 08 20:25:08 +0000 2018,RT @gregghoulden: Me neither.. Horrific but illustrates what the utter Traitor Obama did to America's military capability and pride https:/…
Tue May 08 20:25:08 +0000 2018,@ricepaul2010 @RepMarkMeadows That’s my friend Jeremy. Good guy. We are all self employed small business owners. Be… https://t.co/qwuVdFUdX9
Tue May 08 20:25:08 +0000 2018,RT @SBS: A beautiful love story. #lovewins #loveislove #IRE #Eurovision https://t.co/fT3WKKJHQr
Tue May 08 20:25:08 +0000 2018,"RT @YouthsWomen: Youths are on the road again as they play UCD Waves in Jackson Park this Sunday the 13th of May with a 2pm KO, so lets mak…"
Tue May 08 20:25:08 +0000 2018,equality club was so emotional today I'm gonna miss it
Tue May 08 20:25:08 +0000 2018,"RT @tubirfess: #kondoms definisi lgbt/uke hamil gini masuk akal ga sih? serius gue nanya,bingung soalnya ga ada pegangan https://t.co/P510T…"
Tue May 08 20:25:08 +0000 2018,"Don’t be Jelly Bill, we would applaud yours as well! Sorry but some of us support the woman of you idiots! https://t.co/Nr7hBQmG60"
Tue May 08 20:25:08 +0000 2018,"""What’s with the Aggressive LGBTQ agenda? It’s a very simple agenda. I don’t want any children to have to live thro… https://t.co/YoPtybvAeR"
Tue May 08 20:25:08 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:25:08 +0000 2018,"RT @LeaveEUOfficial: Just as we warned this morning, the disgraceful House of Lords have voted to remove our official date of departure fro…"
Tue May 08 20:25:08 +0000 2018,"Show your #support! We understand that life is precious, which is why we're here to help. By shopping our store, yo… https://t.co/8QRLlEwdIr"
Tue May 08 20:25:08 +0000 2018,Our dedicated #CustomerCare Representative and Consultant #Pharmacist teams take great pride in supporting facility… https://t.co/lYV9emgZg7
Tue May 08 20:25:08 +0000 2018,RT @10DowningStreet: Today PM @Theresa_May hosted a reception for members of the Creative Industries where she announced £3 million of fund…
Tue May 08 20:25:08 +0000 2018,"I'm also very pleased that some of you are using my new Team Piscotty pic for your headers and profiles, it means a… https://t.co/hZrXabde3K"
Tue May 08 20:25:08 +0000 2018,"RT @guypbenson: 61% of Congress voted against the bad deal, including dozens of Democrats. Obama pressed ahead anyway, undeterred. Today, h…"
